id,season,week,neutral_site,conference_game,home_id,home_team,home_conference,home_pregame_elo,away_id,away_team,away_conference,away_pregame_elo
400603861,2015,2,false,false,8,Arkansas,SEC,1792,2649,Toledo,Mid-American,1516
400787119,2015,2,false,false,2751,Wyoming,Mountain West,1294,2199,Eastern Michigan,Mid-American,1037
400603860,2015,2,false,false,333,Alabama,SEC,1949,2393,Middle Tennessee,Conference USA,1375
400763409,2015,2,false,false,66,Iowa State,Big 12,1337,2294,Iowa,Big Ten,1566
400757022,2015,2,false,false,25,California,Pac-12,1417,21,San Diego State,Mountain West,1506
400756908,2015,2,false,false,150,Duke,ACC,,2428,North Carolina Central,MEAC,
400787308,2015,2,false,false,290,Georgia Southern,Sun Belt,1374,2711,Western Michigan,Mid-American,1451
400787305,2015,2,false,false,2309,Kent State,Mid-American,,2169,Delaware State,MEAC,
400603868,2015,2,false,false,2633,Tennessee,SEC,1670,201,Oklahoma,Big 12,1728
400756915,2015,2,false,false,2006,Akron,Mid-American,1250,221,Pittsburgh,ACC,1531
400756914,2015,2,false,false,152,NC State,ACC,,2198,Eastern Kentucky,OVC,
400756913,2015,2,false,false,153,North Carolina,ACC,,2448,North Carolina A&T,MEAC,
400763597,2015,2,false,false,2567,SMU,American Athletic,1132,249,North Texas,Conference USA,1332
400603869,2015,2,false,false,245,Texas A&M,SEC,1692,2050,Ball State,Mid-American,1443
400763595,2015,2,false,false,195,Ohio,Mid-American,1346,276,Marshall,Conference USA,1740
400787416,2015,2,false,false,309,Louisiana,Sun Belt,,2466,Northwestern State,Southland,
400603864,2015,2,false,false,57,Florida,SEC,1730,151,East Carolina,American Athletic,1594
400603862,2015,2,false,false,2032,Arkansas State,Sun Belt,1363,142,Missouri,SEC,1701
400756892,2015,2,false,false,2440,Nevada,Mountain West,1443,12,Arizona,Pac-12,1642
400787417,2015,2,false,false,2433,Louisiana Monroe,Sun Belt,,2447,Nicholls,Southland,
400763410,2015,2,false,false,2305,Kansas,Big 12,1310,235,Memphis,American Athletic,1603
400787419,2015,2,false,false,2653,Troy,Sun Belt,,2127,Charleston Southern,Big South,
400787418,2015,2,false,false,326,Texas State,Sun Belt,,2504,Prairie View,SWAC,
400763596,2015,2,false,false,295,Old Dominion,Conference USA,,2450,Norfolk State,MEAC,
400763408,2015,2,false,false,239,Baylor,Big 12,,2320,Lamar,Southland,
